track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
5lz0NiPw32Gq4kMIUJvuw2,"Take On the World - Theme Song From ""Girl Meets World""",Rowan Blanchard,56.0,2gfzrQkA6WzsX13kOhf3wU,"Take On the World (Theme Song From ""Girl Meets World"")",2014-01-01,Post teen pop,7jQHOrErpLMStcUUSavQWR,pop,post-teen pop,0.638,0.713,5.0,-6.475,1.0,0.0388,0.00103,0.000241,0.0466,0.703,115.967,192640
6VcKAd94eVxNyudlWN91GH,"Time of Our Lives - Main Title Theme From ""I Didn't Do It""",Olivia Holt,41.0,1oT5sGw7p6B2EPC5fC8y8e,Time Of Our Lives (Main Title Theme) [Music From The TV Series “I Didn’t Do It”],2014-01-01,Post teen pop,7jQHOrErpLMStcUUSavQWR,pop,post-teen pop,0.467,0.817,2.0,-4.941,1.0,0.0879,0.000152,0.000594,0.199,0.647,200.044,150507
54NI0COc4wjNVTW9rnOEfI,"Parte De Tu Mundo - De ""La Sirenita""/Banda Sonora Original",María Caneda,33.0,7iWekZ4JcHEpTCM2QSddOG,La Sirenita (Banda Sonora Original),2002-01-01,Post teen pop,7jQHOrErpLMStcUUSavQWR,pop,post-teen pop,0.27,0.279,5.0,-10.319,1.0,0.0346,0.953,0.00142,0.0937,0.366,87.182,192013
5VGBgPVFO3e0lWz4WHYntQ,All For Love,Tungevaag & Raaban,68.0,7HIBYcRPuix4vb4C3d6F0C,All For Love,2018-03-23,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.689,0.901,7.0,-1.431,1.0,0.0678,0.145,1.03e-05,0.459,0.651,125.115,180485
7BooBD8k8ABLTFLzgxcT5G,Johnny Run Away,Tones and I,71.0,2pJXQvY0YeDvVJ9gMU9G7j,The Kids Are Coming,2019-08-29,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.799,0.538,2.0,-4.775,1.0,0.0622,0.642,1.23e-06,0.107,0.582,92.452,192346
4kRT3cCwp0uYEqh4hHvxZS,Jimmy,Tones and I,68.0,2pJXQvY0YeDvVJ9gMU9G7j,The Kids Are Coming,2019-08-29,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.592,0.464,8.0,-5.956,1.0,0.0346,0.473,1.13e-06,0.125,0.182,68.11,223620
1mpD5Q8IM32I4bF6eCpU74,Up All Night,Khalid,87.0,2pSH41L4EXqhGHyTjM2dA2,Up All Night,2019-11-14,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.665,0.712,1.0,-7.536,1.0,0.0527,0.00103,0.00342,0.102,0.669,93.989,157220
2wenGTypSYHXl1sN1pNC7X,Slow Dance (feat. Ava Max) - Sam Feldt Remix,AJ Mitchell,70.0,6Ol6C42O7AWnTkj8pHMHWv,Slow Dance (feat. Ava Max) [Sam Feldt Remix],2019-10-25,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.732,0.85,1.0,-5.999,1.0,0.0444,0.114,2.02e-06,0.0388,0.372,124.024,193548
4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,84.0,1s9tU91VJt4sU5owi29GD3,True,2013-01-01,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.532,0.783,2.0,-5.697,1.0,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
3LlAyCYU26dvFZBDUIMb7a,Demons,Imagine Dragons,72.0,6htgf3qv7vGcsdxLCDxKp8,Night Visions,2012-09-04,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.505,0.71,3.0,-3.015,1.0,0.0321,0.19,0.00025,0.329,0.428,89.938,175200
7lxKUx67JrEoxjayHCb0Xr,Habits (Stay High) - The Chainsmokers Extended Mix,Tove Lo,48.0,0chcfmxKrV9x4Uv49CDWmS,Habits (Stay High) [The Chainsmokers Extended Mix],2014-03-03,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.684,0.772,10.0,-5.976,1.0,0.0356,0.00248,0.00403,0.0894,0.0418,128.025,294253
0sf12qNH5qcw8qpgymFOqD,Blinding Lights,The Weeknd,98.0,2ZfHkwHuoAZrlz7RMj0PDz,Blinding Lights,2019-11-29,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573
6TfeXwJihJRuBW3mFpib6J,DANCE,CLMD,76.0,4YIOg7I2h6ISBGXijrVtLi,DANCE,2019-10-18,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.766,0.548,7.0,-7.834,1.0,0.0373,0.0263,1.81e-06,0.21,0.552,122.012,174448
60bUT3XY15CTg8ZRNrSbqO,So High,Ruben,63.0,4uEX8XMeZ0sNk5hHKaVS0X,So High,2019-10-11,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.571,0.496,11.0,-7.36,1.0,0.0694,0.356,1.21e-06,0.0924,0.238,119.779,219854
5M9kio8FEFiNKyTDGqksy2,The Bomb Dot Com V2.0,Sleeping With Sirens,49.0,0AMC1Y0J0a5yN7lkOSWrJr,With Ears To See And Eyes To Hear,2010-03-23,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.41,0.959,7.0,-4.88,1.0,0.0823,4.25e-06,2.03e-06,0.359,0.523,165.038,211720
4GMCZUi6cVQJ5wPWwJ36rW,Underdog,You Me At Six,55.0,5FakgYrhpMRNbQ9OaAP9YU,Hold Me Down,2010-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.381,0.961,1.0,-3.614,1.0,0.0868,0.000949,0.000294,0.0531,0.787,156.068,143080
1rs92hJj00BrqjuyroOv6g,Safer To Hate Her,You Me At Six,38.0,5FakgYrhpMRNbQ9OaAP9YU,Hold Me Down,2010-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.392,0.855,2.0,-4.742,1.0,0.0652,0.000713,7.4e-06,0.196,0.456,74.995,198467
6w2Jll6iJTKVst9x9VCdlx,There’s No Such Thing As Accidental Infidelity,You Me At Six,37.0,5FakgYrhpMRNbQ9OaAP9YU,Hold Me Down,2010-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.43,0.781,11.0,-4.715,1.0,0.0383,0.00375,2.08e-06,0.141,0.486,82.962,226747
6oOmH4d2nUgsDqb8T3b32Y,Loverboy - Acoustic Version,You Me At Six,22.0,0gLzhRRnR9HtMS23HgAQKC,Loverboy,2011-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.643,0.492,7.0,-7.819,1.0,0.032,0.306,0.000131,0.102,0.461,137.991,186147
1PIEN1VajHbFGWTD6GB6M4,Starry Eyed,You Me At Six,28.0,5N4RUU54WrJPYcNuxu4Acz,Stay With Me,2010-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.711,0.737,1.0,-6.722,1.0,0.0449,0.0243,1.09e-06,0.129,0.921,150.028,149613
3ZjnFYlal0fXN6t61wdxhl,Terrible Things - EP Version,Mayday Parade,59.0,4eVvdwd6AC7nh9TvJD9XyT,Valdosta EP,2009-10-06,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.285,0.371,1.0,-6.833,1.0,0.0295,0.698,0.00392,0.104,0.372,154.989,238076
6hNb6q0DhKIV0hwscYGVC8,You've Made Us Conscious,The Audition,31.0,63y7SlRNB55XQQf9NkC0nf,Controversy Loves Company,2005,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.444,0.93,11.0,-2.231,1.0,0.0751,0.0325,6.36e-05,0.419,0.512,90.057,180227
4DOC75w7NMw8bsiVQ7rw4S,Don't Be So Hard,The Audition,29.0,63y7SlRNB55XQQf9NkC0nf,Controversy Loves Company,2005,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.39,0.917,6.0,-3.722,1.0,0.0745,0.00146,3.9e-06,0.129,0.458,169.952,194280
73IFtNOdL6gTXhQzvR69b5,Up All Night,blink-182,1.0,4i1FYEgN47z0fsGkBA76gc,Neighborhoods (Deluxe),2011-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.476,0.896,9.0,-5.097,1.0,0.0543,0.000363,9.83e-05,0.0874,0.45,155.966,199707
1ZH8NFVtXb6K6zOsAnlyOF,Story Of A Lonely Guy,blink-182,18.0,3QpsAEvpGg8Ai5aY0cy4Rb,Take Off Your Pants And Jacket,2001-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.557,0.885,9.0,-4.392,1.0,0.0331,0.00103,0.00149,0.393,0.567,152.089,219667
26Fyue2izXj2tPUYOO0WhC,Stay Together For The Kids,blink-182,26.0,3QpsAEvpGg8Ai5aY0cy4Rb,Take Off Your Pants And Jacket,2001-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.522,0.758,2.0,-4.927,1.0,0.0352,0.00152,1.36e-05,0.173,0.171,145.148,239440
1UX6IpGYtIOP7J40NeY5pp,Roller Coaster,blink-182,16.0,3QpsAEvpGg8Ai5aY0cy4Rb,Take Off Your Pants And Jacket,2001-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.554,0.954,9.0,-3.797,1.0,0.0455,0.00147,3.15e-06,0.133,0.68,116.154,167600
1hWrl3T1kIH5b9zRHLfCOn,What's My Age Again?,blink-182,13.0,1fF8kYX49s5Ufv4XEY5sjW,Enema Of The State,1999-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.398,0.954,6.0,-7.373,1.0,0.0715,0.0133,0.000218,0.0891,0.433,157.766,148573
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,84.0,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.765,0.523,2.0,-4.333,1.0,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307
2DpCdPMg1BADE4HDnxt3Rd,"Sit Still, Look Pretty",Daya,59.0,2cE2eOy7alOZHpuelJEV8Q,"Sit Still, Look Pretty",2017-01-06,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.655,0.787,2.0,-3.031,1.0,0.264,0.122,3.11e-06,0.178,0.554,181.799,202227
4VrWlk8IQxevMvERoX08iC,Chandelier,Sia,79.0,3xFSl9lIRaYXIYkIn3OIl9,1000 Forms Of Fear,2014-07-04,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.399,0.787,1.0,-2.88,1.0,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120
5EbX5xL3O2xT8FxCpYzgUO,"How Far I'll Go - From ""Moana""",Alessia Cara,70.0,2ho9l951XwxpBFEEjubOUx,"How Far I'll Go (From ""Moana"")",2016-10-28,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.309,0.544,9.0,-9.621,1.0,0.352,0.155,0.000265,0.0727,0.16,180.979,175517
5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,Mabel,85.0,0syM7OUAhV7S6XmOa4nLUZ,Ivy To Roses (Mixtape),2019-01-18,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.674,0.881,9.0,-2.853,1.0,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480
59mrqUmhpmcfUns8BKkV30,Alive,Krewella,55.0,1Y7A8ZaZ9QyeeOa3uWQJqc,Get Wet,2013-09-20,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.671,0.828,9.0,-2.907,1.0,0.053,0.00304,0.00287,0.352,0.57,127.976,288880
7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,79.0,6EVYTRG1drKdO8OnIQBeEj,My Everything (Deluxe),2014-08-25,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.628,0.593,8.0,-5.036,1.0,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267
2habSXqcJGExM6JJyskY7O,Malibu,Miley Cyrus,21.0,7CUczABBlsbd5fqng9mjxo,Malibu,2017-05-11,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.565,0.782,8.0,-6.413,1.0,0.0506,0.0577,4.16e-05,0.0757,0.4,140.004,231906
7iyKbBjb2fmTnTfCjCh7ER,Seventeen,Troye Sivan,61.0,3MYJYd73u0SatCnRVvRJ3M,Bloom,2018-08-31,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.612,0.743,4.0,-7.25,1.0,0.0442,0.165,4.35e-05,0.319,0.347,118.913,218351
5unfeZUhKhICP73CDYBW4N,Call Me Maybe,Carly Rae Jepsen,10.0,4O3kjO4lcJv1o3kUud54iF,Call Me Maybe,2012-01-01,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.778,0.615,7.0,-6.529,1.0,0.0384,0.0126,1.44e-06,0.108,0.648,120.045,193467
5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,American Authors,76.0,0V4laGZGshNCpurfIdUhHv,"Oh, What A Life",2014-01-01,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.673,0.902,2.0,-2.392,1.0,0.0346,0.0591,0.000262,0.0558,0.538,100.012,194240
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,83.0,7l6fTSFvlumnPFpOSrbnDV,I Like Me Better,2017-05-19,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.752,0.505,9.0,-7.621,1.0,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437
7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,81.0,5EEkfRgfYHiFu0lGur6Z6M,COSMIC,2018-04-12,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.71,0.789,4.0,-3.874,1.0,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064
5EnCFISDzoIMWMaicJxxX9,Lovin' So Hard,Becky G,50.0,3TeV2AlhkVndwTUafUjmfQ,Lovin' So Hard,2015-04-07,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.603,0.828,9.0,-5.664,1.0,0.0505,0.0616,3.26e-05,0.138,0.551,77.5,221453
5jlsg7onynIipVy5krMaRZ,Hair,Little Mix,64.0,6HmxS6CD2IUZZg1Oxu8AVh,Hair,2016-04-15,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.712,0.835,7.0,-4.676,1.0,0.0487,0.00623,1.68e-06,0.843,0.741,153.956,233827
00OKDIsSQbx8rd5Al7fKNw,"Stand Out - From ""How to Build a Better Boy""",Sabrina Carpenter,33.0,3cfTPG7l0IBjJh7MVBqNdx,"Stand Out (From ""How to Build a Better Boy"")",2014-08-12,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.414,0.806,7.0,-2.892,1.0,0.0665,0.00792,9.33e-05,0.0488,0.77,96.044,208827
03yWftlC0np4NshtX9RAUy,"Wildside - From ""Adventures in Babysitting""",Sabrina Carpenter,55.0,5gmYqZjyX50yWhiT31hUxJ,Your Favorite Songs from 100 Disney Channel Original Movies,2016-05-20,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.766,0.576,6.0,-5.614,1.0,0.0426,0.00404,0.000138,0.0794,0.744,122.975,187960
33CRyMYBzFaiTfqF9aXjIg,Cloud 9 - Original TV Movie Soundtrack,Dove Cameron,51.0,5dA3ZmTTub0Xtgsz3aJvHO,Cloud 9,2014-01-01,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.473,0.933,3.0,-4.0,1.0,0.0809,0.0344,1.39e-05,0.265,0.255,122.014,209067
4DTrKnvkHtwQN6kBu4XXIF,She's So Gone,Naomi Scott,66.0,6Vsml6sziVKBHxbMEp5wgQ,Lemonade Mouth,2011-01-01,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.518,0.861,11.0,-4.002,1.0,0.0673,0.0277,1.42e-06,0.249,0.457,141.986,186453
6pwQEpLOlwclrsjgEOHEp0,Shadows Of The Night,Pat Benatar,55.0,6WGt0GrbPx1NWlobn7j6zY,Get Nervous,1982-01-01,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.522,0.682,6.0,-10.183,1.0,0.0344,0.29,1.23e-05,0.339,0.529,111.902,261560
2E3QWynzpQgo1PHsVIq7ao,Hillside Boys,Kim Petras,56.0,4caElIJ5zBdpS4JU1KMvah,Hillside Boys,2017-09-22,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.771,0.635,6.0,-4.574,1.0,0.0475,0.0116,1.94e-05,0.538,0.742,124.024,218178
6XcfKZvJio9Z0fQy11GnNX,broken,lovelytheband,74.0,2AbPwLvpR0FwpqGt4ZY1q4,finding it hard to smile,2018-08-03,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.666,0.728,7.0,-5.808,1.0,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,204878
0RAWnqcWbkXp5XJlTGH3Si,Telephone,Waterparks,52.0,7aKMsXKKABZQXKXjQaQHXG,FANDOM,2019-10-11,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.547,0.948,8.0,-3.256,1.0,0.0693,0.0302,5.26e-05,0.335,0.892,168.98,153995
5MsZIaCYY6Tsdph0LiB0hE,Alone Together,Fall Out Boy,60.0,0EVJX4RlYKuApsAN5CaDa3,Save Rock And Roll,2013-01-01,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.552,0.915,4.0,-3.713,1.0,0.0559,0.0013,3.74e-05,0.206,0.606,90.013,203413
5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,Green Day,74.0,3id4t9IqRoB1f1smOERtrY,Greatest Hits: God's Favorite Band,2017-11-17,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.496,0.682,8.0,-4.095,1.0,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333
6nTiIhLmQ3FWhvrGafw2zj,American Idiot,Green Day,78.0,5dN7F9DV0Qg1XRdIgW8rke,American Idiot,2004-09-21,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.38,0.988,1.0,-2.042,1.0,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,176346
3Te8uLyit6X3ncNW8Fp3K2,Immortals,Fall Out Boy,73.0,022DrG7Wp2PSCwzuD0bSzT,American Beauty/American Psycho,2015-01-20,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.615,0.868,2.0,-3.606,1.0,0.07,0.00131,1.54e-06,0.671,0.475,108.017,189387
6N0AnkdDFZUetw8KAGHV7e,Godzilla,Blue Öyster Cult,62.0,105oUsR7H8AJNELy43XF3w,Spectres,1977,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.373,0.869,4.0,-7.719,1.0,0.0554,0.164,7.76e-06,0.605,0.696,184.024,221400
35k31HZI4z9PbBOioaI4dZ,Working for the Weekend,Loverboy,66.0,6oZb0svo8JG9mVxZmHjPxE,Get Lucky,1981,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.515,0.766,7.0,-12.768,1.0,0.0343,0.0249,0.00103,0.455,0.774,146.911,221000
4CJVkjo5WpmUAKp3R44LNb,Sweet Home Alabama,Lynyrd Skynyrd,27.0,5rtOJsiDDjA9V5306cyTRS,Second Helping,1974-04-15,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.597,0.605,7.0,-12.013,1.0,0.0255,0.181,0.000331,0.118,0.886,97.782,281147
78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,Led Zeppelin,77.0,6P5QHz4XtxOmS5EuiGIPut,Led Zeppelin III (Remastered),1970,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.564,0.932,11.0,-10.068,1.0,0.0554,0.013,0.169,0.349,0.619,112.937,146250
4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,Kansas,74.0,7MejfRSNnrpcLZIxkeZDqR,Leftoverture,1976,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.483,0.786,7.0,-5.735,1.0,0.0319,0.00316,8.86e-05,0.446,0.793,126.748,323000
4G8gkOterJn0Ywt6uhqbhp,Radioactive,Imagine Dragons,73.0,6htgf3qv7vGcsdxLCDxKp8,Night Visions,2012-09-04,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.448,0.784,9.0,-3.686,1.0,0.0627,0.106,0.000108,0.668,0.236,136.245,186813
67wABU4SjBlnDHB0KiU3HL,Flaws,Bastille,51.0,64fQ94AVziavTPdnkCS6Nj,Bad Blood,2013-01-01,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.57,0.657,8.0,-6.987,1.0,0.0356,0.405,1.86e-06,0.0723,0.41,144.247,218800
43eBgYRTmu5BJnCJDBU5Hb,Rio - 2009 Remaster,Duran Duran,61.0,02tfQwJSOLP77oCd9U8bqm,Rio (Collector's Edition),1982-05-10,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.544,0.873,9.0,-7.425,1.0,0.0525,0.0415,1.82e-05,0.0925,0.676,140.902,337333
0PP933bHgvV0eD19dG3ms5,Here I Go Again 87 - 2017 Remastered Version,Whitesnake,19.0,0CCJc4HNZTsrGFQfI7lnx9,Whitesnake (30th Anniversary Remaster),1987,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.384,0.846,7.0,-5.591,1.0,0.0365,0.151,7.73e-05,0.0913,0.272,90.172,275693
7azo4rpSUh8nXgtonC6Pkq,Thriller,Michael Jackson,68.0,2X8UOIkZQdcz2Hi5Ynt2uk,Scream,2017-09-27,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.764,0.887,11.0,-3.725,1.0,0.0738,0.0816,0.000108,0.847,0.721,118.421,358053
7HX9f8AMBl0vQxAoAzLqhS,You Make My Dreams - Remastered,Daryl Hall & John Oates,66.0,4tUyNf5dGXwY4TaMaxwhqF,The Very Best of Daryl Hall / John Oates,2001-01-23,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.749,0.484,5.0,-9.944,1.0,0.0484,0.13,0.137,0.0501,0.939,167.084,187431
57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,81.0,4vu7F6h90Br1ZtYYaqfITy,The Razors Edge,1990-09-24,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.501,0.889,4.0,-5.175,1.0,0.0364,0.000147,0.0114,0.217,0.257,133.519,292880
0XIvZ82aDF7JiSi3ZE320u,Rock You Like A Hurricane,Scorpions,14.0,6d4dgGamepehj0WwsYXTKi,Love At First Sting,1984-05-04,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.482,0.601,7.0,-12.846,1.0,0.0486,0.00853,0.000187,0.249,0.774,125.619,252493
71SvEDmsOwIWw1IozsZoMA,Any Way You Want It,Journey,71.0,2OyVtIEp7O7a6o82DF4Ba5,Departure,1980,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.529,0.932,7.0,-7.501,1.0,0.0488,0.00251,0.00109,0.136,0.571,138.158,201693
72ahyckBJfTigJCFCviVN7,Don't Bring Me Down,Electric Light Orchestra,70.0,1CvVSn2MtKDBR6aWMkNkem,Discovery,1979-05-31,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.638,0.867,2.0,-6.469,1.0,0.0331,0.144,0.000733,0.0846,0.805,115.692,243373
59CLe8stbcx4XYBWdsfbwK,One Way Or Another,Blondie,55.0,4M6s2jbhKWEcOdXZ8WiHts,Parallel Lines,1978-09-23,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.442,0.922,2.0,-5.086,1.0,0.0655,0.0532,3.86e-06,0.0768,0.855,162.272,217364
1RwwmiVtLAtPmxAqKVfwgG,I Wanna Get Better,Bleachers,53.0,4JaTMQFdRy5TfEKs8M9Doq,I Wanna Get Better,2014-02-18,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.456,0.891,9.0,-7.004,1.0,0.106,0.00266,7.99e-06,0.281,0.385,190.024,204400
29hBRadFZf9QTGRHZmxm65,One Week,Barenaked Ladies,69.0,0DuFDnZcj7B4R0Jik1aDmY,Stunt (20th Anniversary Edition),1998-07-07,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.702,0.898,9.0,-6.003,1.0,0.0373,0.00854,0.000154,0.0917,0.731,112.845,169760
7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - 2011 Mix,Queen,75.0,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),1978-11-10,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.563,0.865,5.0,-5.277,1.0,0.16,0.0472,0.000191,0.77,0.601,156.271,209413
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Boston,78.0,2QLp07RO6anZHmtcKTEvSC,Boston,1976,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.377,0.682,7.0,-8.039,1.0,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133
